Unique_ID,Order_ID,order_name,Net_Quantity,total_sales,Channel_ID,Product_ID,Date,customer_type
2572,4926149722309,90181,1,34.99,Online Store,41200137240773,7/3/2023,First-time
2573,4983623319749,102811,2,69.98,Online Store,41200137240773,8/28/2023,First-time
2574,4925967597765,90141,1,34.99,Online Store,41200137240773,7/3/2023,First-time
2575,4995837821125,105201,1,34.99,Online Store,41200137240773,9/8/2023,First-time
2576,4964007903429,98401,1,34.99,Online Store,41200137240773,8/9/2023,First-time
2577,4955246559429,96511,6,125.94,Draft Orders,41200137240773,8/1/2023,First-time
2578,4939879841989,93131,1,34.99,Online Store,41200137240773,7/17/2023,First-time
2579,4981376745669,102311,1,34.99,Online Store,41200137240773,8/26/2023,First-time
2580,4974615134405,100711,1,29.73,Online Store,41200137240773,8/20/2023,First-time
2581,4960219922629,97501,1,34.99,Online Store,41200137240773,8/6/2023,First-time
2582,4931866984645,91571,1,34.99,Online Store,41200137240773,7/9/2023,First-time
2583,4946975981765,94841,1,34.99,Online Store,41200137240773,7/24/2023,First-time
2584,4984239358149,102971,1,0,Draft Orders,41200137240773,8/29/2023,First-time
2585,4955133477061,96501,1,34.99,Online Store,41200137240773,8/1/2023,First-time
2586,4979727368389,101951,1,29.74,Online Store,41200137240773,8/25/2023,First-time
2587,4987402584261,103521,1,34.99,Online Store,41200137240773,8/31/2023,First-time
2588,4936607432901,92311,1,34.99,Online Store,41200137240773,7/14/2023,First-time
2589,4980239990981,102091,1,34.99,Draft Orders,41200137240773,8/25/2023,First-time
2590,4980239990981,102091,-1,-34.99,Draft Orders,41200137240773,8/25/2023,First-time
2591,4946799526085,94791,1,38.49,Online Store,41200137240773,7/24/2023,First-time
2592,4961697267909,97811,1,34.99,Online Store,41200137240773,8/7/2023,First-time
2593,4982210134213,102531,1,29.73,Online Store,41200137240773,8/27/2023,First-time
2594,4934392283333,91991,1,34.99,Online Store,41200137240773,7/12/2023,First-time
2595,4930414510277,91181,1,34.99,Online Store,41200137240773,7/8/2023,First-time
2596,4977771086021,101431,1,0,Draft Orders,41200137240773,8/23/2023,First-time
2597,4936708587717,92331,1,29.73,Online Store,41200137240773,7/14/2023,First-time
2598,4943997108421,94041,1,34.99,Online Store,41200137240773,7/21/2023,First-time
2599,4995522265285,105081,1,34.99,Online Store,41200137240773,9/8/2023,First-time
2600,4930506129605,91221,1,34.99,Online Store,41200137240773,7/8/2023,First-time
2601,4994603876549,104751,1,29.74,Online Store,41200137240773,9/7/2023,First-time
2602,4967505363141,99221,2,59.48,Online Store,41200137240773,8/13/2023,First-time
2603,4963921985733,98341,1,29.74,Online Store,41200137240773,8/9/2023,First-time
2604,4923856519365,89621,1,34.99,Online Store,41200137240773,7/1/2023,First-time
2605,4963861070021,98311,1,0,Draft Orders,41200137240773,8/9/2023,First-time
2606,4942090010821,93601,1,29.74,Online Store,41200137240773,7/19/2023,First-time
2607,4974474985669,100661,2,69.98,Online Store,41200137240773,8/20/2023,First-time
2608,4966432866501,98941,1,29.73,Online Store,41200137240773,8/12/2023,First-time
2609,4951803232453,95821,1,34.99,Online Store,41200137240773,7/29/2023,First-time
2610,4974418919621,100631,1,34.99,Online Store,41200137240773,8/20/2023,First-time
2611,4975978315973,101021,0,0,Facebook & Instagram,41200137240773,8/22/2023,First-time
2612,4975978315973,101021,1,37.44,Facebook & Instagram,41200137240773,8/21/2023,First-time
2613,4948169818309,95201,1,34.99,Online Store,41200137240773,7/25/2023,First-time
2614,4998047793349,105981,1,29.74,Online Store,41200137240773,9/10/2023,First-time
2615,4977221370053,101281,1,34.99,Online Store,41200137240773,8/22/2023,First-time
2616,4954162921669,96251,1,34.99,Online Store,41200137240773,7/31/2023,First-time
2617,4965915754693,98821,2,69.98,Online Store,41200137240773,8/11/2023,Returning
2618,4942686879941,93731,1,29.74,Online Store,41200137240773,7/20/2023,First-time
2619,4943980724421,94031,36,755.64,Draft Orders,41200137240773,7/21/2023,First-time
2620,4998392774853,106041,1,0,Draft Orders,41200137240773,9/11/2023,First-time
2621,4991418433733,104211,1,29.74,Online Store,41200137240773,9/4/2023,First-time
2622,4979791003845,101971,2,0,Draft Orders,41200137240773,8/25/2023,Returning
2623,4995462103237,105071,1,34.99,Online Store,41200137240773,9/8/2023,First-time
2624,4951052091589,95741,1,29.73,Online Store,41200137240773,7/28/2023,First-time
2625,4944770236613,94181,1,29.73,Online Store,41200137240773,7/22/2023,First-time
2626,4948573323461,95311,1,29.74,Online Store,41200137240773,7/26/2023,First-time
2627,4946310332613,94661,1,34.99,Online Store,41200137240773,7/24/2023,First-time
2628,4965501403333,98721,1,34.99,Online Store,41200137240773,8/11/2023,First-time
2629,4962715631813,97941,1,34.99,Online Store,41200137240773,8/8/2023,First-time
2630,4997907775685,105881,3,104.97,Online Store,41200137240773,9/10/2023,Returning
2631,4942200537285,93631,1,34.99,Online Store,41200137240773,7/19/2023,First-time
2632,4941142360261,93401,1,34.99,Online Store,41200137240773,7/18/2023,First-time
2633,5016114004165,109041,1,34.99,Online Store,41200129999045,9/25/2023,First-time
2634,5007228764357,107981,1,29.74,Online Store,41200129999045,9/19/2023,First-time
2635,5004680593605,107451,1,34.99,Online Store,41200129999045,9/17/2023,First-time
2636,5021161160901,110201,1,29.74,Online Store,41200129999045,9/30/2023,First-time
2637,5007262286021,107991,1,29.73,Online Store,41200129999045,9/19/2023,First-time
2638,5007316943045,108001,1,34.99,Online Store,41200129999045,9/19/2023,First-time
2639,5004776407237,107471,1,34.99,Online Store,41200129999045,9/17/2023,First-time
2640,5020086993093,109961,1,29.74,Online Store,41200129999045,9/29/2023,First-time
2641,5021001973957,110131,1,34.99,Shop,41200129999045,9/30/2023,First-time
2642,5014713991365,108801,1,34.99,Online Store,41200129999045,9/24/2023,First-time
2643,5004803506373,107501,1,29.74,Online Store,41200129999045,9/17/2023,First-time
2644,5019914043589,109911,1,29.74,Online Store,41200129999045,9/29/2023,First-time
2645,5013884600517,108661,1,29.74,Online Store,41200129999045,9/23/2023,Returning
2646,5003188437189,107171,1,29.74,Online Store,41200129999045,9/15/2023,First-time
2647,5014092611781,108731,1,34.99,Online Store,41200129999045,9/23/2023,First-time
2648,5005116702917,107601,1,29.73,Online Store,41200129999045,9/17/2023,First-time
2649,5018835615941,109741,2,69.98,Online Store,41200129999045,9/28/2023,Returning
2650,5011496075461,108221,2,69.98,Online Store,41200129999045,9/20/2023,First-time
2651,5014025437381,108671,1,29.74,Online Store,41200129999045,9/23/2023,First-time
2652,5013329412293,108581,1,37.44,Facebook & Instagram,41200129999045,9/22/2023,First-time
2653,5013329412293,108581,0,0,Facebook & Instagram,41200129999045,9/25/2023,First-time
2654,5012401062085,108411,1,29.74,Online Store,41200129999045,9/21/2023,First-time
2655,5014086713541,108721,1,29.74,Online Store,41200129999045,9/23/2023,First-time
2656,5021750657221,110371,1,29.73,Online Store,41200129999045,9/30/2023,First-time
2657,5017956778181,109541,1,34.99,Online Store,41200129999045,9/27/2023,First-time
2658,5015946887365,109021,12,251.88,Draft Orders,41200129999045,9/25/2023,Returning
2659,5017253839045,109341,2,69.98,Online Store,41200129999045,9/26/2023,Returning
2660,5018198147269,109621,1,29.74,Online Store,41200129999045,9/27/2023,First-time
2661,5016185929925,109061,1,34.99,Online Store,41200129999045,9/25/2023,First-time
2662,5013595750597,108621,1,29.74,Online Store,41200129999045,9/22/2023,Returning
2663,5003381113029,107201,2,69.98,Online Store,41200129999045,9/15/2023,Returning
2664,5011353632965,108201,1,34.99,Online Store,41200129999045,9/20/2023,First-time
2665,5011812122821,108281,1,34.99,Online Store,41200129999045,9/21/2023,First-time
2666,5016783192261,109161,1,0,Draft Orders,41200129999045,9/26/2023,Returning
2667,5021409968325,110261,1,34.99,Online Store,41200129999045,9/30/2023,First-time
2668,5004502728901,107421,1,34.99,Online Store,41200129999045,9/16/2023,First-time
2669,5018383286469,109671,1,34.99,Online Store,41200129999045,9/27/2023,Returning
2670,5006103904453,107781,1,34.99,Online Store,41200129999045,9/18/2023,First-time
2671,4944774004933,94191,1,37.7,Online Store,41200143827141,7/22/2023,Returning
2672,4967168475333,99141,1,34.99,Online Store,41200143827141,8/12/2023,First-time
2673,4981883764933,102421,0,0,Facebook & Instagram,41200143827141,8/28/2023,First-time
2674,4981883764933,102421,1,34.99,Facebook & Instagram,41200143827141,8/27/2023,First-time
2675,4963244605637,98141,1,34.99,Online Store,41200143827141,8/8/2023,First-time
2676,4991556976837,104251,1,34.99,Online Store,41200143827141,9/4/2023,First-time
2677,4936031076549,92251,1,34.99,Online Store,41200143827141,7/13/2023,First-time
2678,4966871269573,99031,1,29.74,Online Store,41200143827141,8/12/2023,First-time
2679,4968233042117,99401,1,34.99,Online Store,41200143827141,8/14/2023,First-time
2680,4953160155333,96041,1,37.92,Facebook & Instagram,41200143827141,7/30/2023,First-time
2681,4953160155333,96041,0,0,Facebook & Instagram,41200143827141,7/31/2023,First-time
2682,4926901846213,90401,1,34.99,Online Store,41200143827141,7/4/2023,First-time
2683,4945071079621,94271,2,69.98,Online Store,41200143827141,7/22/2023,First-time
2684,4930437218501,91201,1,29.74,Online Store,41200143827141,7/8/2023,First-time
2685,4978756747461,101661,1,34.99,Online Store,41200143827141,8/24/2023,First-time
2686,4955246559429,96511,3,62.97,Draft Orders,41200143827141,8/1/2023,First-time
2687,4937656369349,92591,1,34.99,Online Store,41200143827141,7/15/2023,First-time
2688,4951846584517,95831,1,34.99,Online Store,41200143827141,7/29/2023,First-time
2689,4939510841541,93021,1,29.74,Online Store,41200143827141,7/17/2023,First-time
2690,4968864874693,99591,1,34.99,Online Store,41200143827141,8/14/2023,Returning
2691,4930411724997,91171,1,29.74,Online Store,41200143827141,7/8/2023,First-time
2692,4958422139077,97211,3,62.97,Draft Orders,41200143827141,8/4/2023,Returning
2693,4983248748741,102711,2,69.98,Online Store,41200143827141,8/28/2023,First-time
2694,4981449916613,102351,1,34.99,Online Store,41200143827141,8/26/2023,Returning
2695,5004913443013,107521,1,38.23,Online Store,42355999244485,9/17/2023,First-time
2696,5020716466373,110081,1,38.24,Online Store,42355999244485,9/29/2023,First-time
2697,5006366736581,107831,1,44.99,Online Store,42355999244485,9/18/2023,First-time
2698,5011038929093,108131,1,29.74,Online Store,42347040440517,9/20/2023,First-time
2699,5017837830341,109501,1,29.74,Online Store,42347040440517,9/27/2023,First-time
2700,5004313362629,107331,1,29.74,Online Store,42347040440517,9/16/2023,First-time
2701,5013844721861,108641,1,37.7,Online Store,42347040440517,9/23/2023,Returning
2702,5018113016005,109591,1,0,Draft Orders,42347040440517,9/27/2023,Returning
2703,5004000493765,107251,1,34.99,Online Store,42347040440517,9/16/2023,Returning
2704,5014040543429,108681,1,29.74,Online Store,42347040440517,9/23/2023,First-time
2705,5014074458309,108711,1,29.74,Online Store,42347040440517,9/23/2023,First-time
2706,5018974355653,109811,1,29.74,Online Store,42347040440517,9/28/2023,First-time
2707,5018905051333,109781,1,34.99,Online Store,42347040440517,9/28/2023,First-time
2708,5004425396421,107381,1,29.74,Online Store,42347040440517,9/16/2023,First-time
2709,5004507021509,107431,1,29.74,Online Store,42347040440517,9/16/2023,First-time
2710,5020922740933,110101,1,29.74,Online Store,42347040440517,9/30/2023,First-time
2711,5005101990085,107581,1,34.99,Online Store,42347040440517,9/17/2023,First-time
2712,5020050718917,109931,1,34.99,Online Store,42347040440517,9/29/2023,First-time
2713,5018059669701,109581,1,29.74,Online Store,42347040440517,9/27/2023,First-time
2714,5016792498373,109171,1,34.99,Online Store,42347040440517,9/26/2023,Returning
2715,5018198147269,109621,1,29.74,Online Store,42347040440517,9/27/2023,First-time
2716,5016143495365,109051,1,29.74,Online Store,42347040440517,9/25/2023,First-time
2717,5011738427589,108241,1,34.99,Online Store,42347040440517,9/21/2023,First-time
2718,5004765921477,107461,1,34.99,Online Store,42347040440517,9/17/2023,First-time
2719,5014519775429,108781,1,34.99,Online Store,42347040440517,9/23/2023,Returning
2720,5020866347205,110091,1,34.99,Online Store,42347040440517,9/30/2023,First-time
2721,5004974096581,107551,1,34.99,Online Store,42347040440517,9/17/2023,First-time
2722,5019542978757,109891,1,34.99,Online Store,42347040440517,9/29/2023,Returning
2723,5011496075461,108221,2,69.98,Online Store,41200104603845,9/20/2023,First-time
2724,5011544998085,108231,1,29.74,Online Store,41200104603845,9/21/2023,First-time
2725,5018905051333,109781,1,34.99,Online Store,41200104603845,9/28/2023,First-time
2726,5004371558597,107361,1,34.99,Online Store,41200104603845,9/16/2023,First-time
2727,5016114004165,109041,1,34.99,Online Store,41200104603845,9/25/2023,First-time
2728,5011742654661,108251,1,34.99,Online Store,41200104603845,9/21/2023,First-time
2729,5012431110341,108421,1,37.44,Facebook & Instagram,41200104603845,9/21/2023,First-time
2730,5012431110341,108421,0,0,Facebook & Instagram,41200104603845,9/22/2023,First-time
2731,5016317952197,109081,1,34.99,Online Store,41200104603845,9/25/2023,First-time
2732,5017721766085,109441,1,29.74,Online Store,41200104603845,9/27/2023,Returning
2733,5019542978757,109891,1,34.99,Online Store,41200104603845,9/29/2023,Returning
2734,5004987662533,107571,1,29.74,Online Store,41200104603845,9/17/2023,First-time
2735,5004240519365,107301,4,83.96,Draft Orders,41200104603845,9/16/2023,First-time
2736,5004397510853,107371,1,34.99,Online Store,41200104603845,9/16/2023,First-time
2737,5018059669701,109581,1,29.74,Online Store,41200104603845,9/27/2023,First-time
2738,5011038929093,108131,1,29.74,Online Store,41200104603845,9/20/2023,First-time
2739,5016873664709,109201,1,29.74,Online Store,41200104603845,9/26/2023,First-time
2740,5013329412293,108581,1,37.44,Facebook & Instagram,41200104603845,9/22/2023,First-time
2741,5013329412293,108581,0,0,Facebook & Instagram,41200104603845,9/25/2023,First-time
2742,5007228764357,107981,1,29.74,Online Store,41200104603845,9/19/2023,First-time
2743,5015946887365,109021,12,251.88,Draft Orders,41200104603845,9/25/2023,Returning
2744,5016783192261,109161,1,0,Draft Orders,41200104603845,9/26/2023,Returning
2745,5004886966469,107511,1,29.74,Online Store,41200104603845,9/17/2023,First-time
2746,4993135444165,104491,1,29.74,Online Store,41200104603845,9/5/2023,First-time
2747,4954459668677,96341,1,29.74,Online Store,41200104603845,7/31/2023,First-time
2748,4978662637765,101641,1,34.99,Online Store,41200104603845,8/24/2023,First-time
2749,5000215363781,106551,1,29.74,Online Store,41200104603845,9/13/2023,First-time
2750,4957992976581,97081,1,29.74,Online Store,41200104603845,8/4/2023,First-time
2751,4950251798725,95621,1,34.99,Online Store,41200104603845,7/27/2023,First-time
2752,4990738596037,104071,1,34.99,Online Store,41200104603845,9/3/2023,First-time
2753,4923669053637,89581,1,34.99,Online Store,41200104603845,7/1/2023,First-time
2754,4937898787013,92681,1,29.74,Online Store,41200104603845,7/15/2023,First-time
2755,4976594911429,101081,1,29.74,Online Store,41200104603845,8/22/2023,Returning
2756,4957431365829,97001,1,29.74,Online Store,41200104603845,8/3/2023,First-time
2757,4994306638021,104711,1,34.99,Online Store,41200104603845,9/6/2023,First-time
2758,4926871109829,90391,1,34.99,Online Store,41200104603845,7/4/2023,First-time
2759,5001778888901,106911,1,32.56,Online Store,41200104603845,9/14/2023,First-time
2760,4932495409349,91611,1,34.99,Online Store,41200104603845,7/10/2023,First-time
2761,4961570160837,97761,1,29.74,Online Store,41200104603845,8/7/2023,First-time
2762,4997328142533,105641,1,29.74,Online Store,41200104603845,9/10/2023,First-time
2763,4950372450501,95641,1,34.99,Online Store,41200104603845,7/28/2023,First-time
2764,4955246559429,96511,6,125.94,Draft Orders,41200104603845,8/1/2023,First-time
2765,4943275262149,93861,1,34.99,Online Store,41200104603845,7/20/2023,First-time
2766,4971956011205,100351,2,59.48,Online Store,41200104603845,8/17/2023,Returning
2767,4934423118021,92001,1,29.74,Online Store,41200104603845,7/12/2023,First-time
2768,4970480697541,99911,1,34.99,Online Store,41200104603845,8/16/2023,Returning
2769,4991485804741,104241,1,29.74,Online Store,41200104603845,9/4/2023,First-time
2770,4945798561989,94511,1,32.49,Online Store,41200104603845,7/23/2023,First-time
2771,4997954830533,105891,1,29.74,Online Store,41200104603845,9/10/2023,First-time
2772,4924471017669,89771,1,34.99,Online Store,41200104603845,7/2/2023,Returning
2773,4957293281477,96951,1,37.88,Facebook & Instagram,41200104603845,8/3/2023,First-time
2774,4970632904901,100001,1,34.99,Online Store,41200104603845,8/16/2023,Returning
2775,4941204062405,93431,0,0,Facebook & Instagram,41200104603845,7/19/2023,First-time
2776,4941204062405,93431,1,38.33,Facebook & Instagram,41200104603845,7/18/2023,First-time
2777,4974848114885,100751,1,34.99,Online Store,41200104603845,8/20/2023,Returning
2778,4980088111301,102031,1,29.73,Online Store,41200104603845,8/25/2023,First-time
2779,4965354602693,98691,1,34.99,Online Store,41200104603845,8/11/2023,First-time
2780,4963731800261,98281,1,32.79,Online Store,41200104603845,8/9/2023,First-time
2781,5000414101701,106571,1,29.74,Online Store,41200104603845,9/13/2023,First-time
2782,4957146054853,96901,1,34.99,Online Store,41200104603845,8/3/2023,Returning
2783,4980173373637,102061,1,34.99,Online Store,41200104603845,8/25/2023,First-time
2784,4960481837253,97561,1,29.74,Online Store,41200104603845,8/6/2023,First-time
2785,4958803722437,97351,0,0,Facebook & Instagram,41200104603845,8/7/2023,First-time
2786,4958803722437,97351,1,37.44,Facebook & Instagram,41200104603845,8/4/2023,First-time
2787,4962381201605,97891,1,34.99,Online Store,41200104603845,8/8/2023,Returning
2788,4976928489669,101181,2,41.98,Draft Orders,41200104603845,8/22/2023,First-time
2789,4994976776389,104921,1,34.99,Online Store,41200104603845,9/7/2023,First-time
2790,4970384064709,99881,1,29.73,Online Store,41200104603845,8/16/2023,First-time
2791,4924646162629,89841,1,34.99,Online Store,41200104603845,7/2/2023,First-time
2792,4935492370629,92131,1,37.31,Facebook & Instagram,41200104603845,7/13/2023,First-time
2793,4975543910597,100891,1,29.74,Online Store,41200104603845,8/21/2023,First-time
2794,4931314385093,91381,1,34.99,Online Store,41200104603845,7/9/2023,First-time
2795,4970668851397,100011,1,34.99,Online Store,41200104603845,8/16/2023,First-time
2796,4939775803589,93101,1,29.73,Online Store,41200104603845,7/17/2023,First-time
2797,4946903007429,94801,4,118.96,Online Store,41200104603845,7/24/2023,First-time
2798,4948149338309,95191,1,34.99,Online Store,41200104603845,7/25/2023,First-time
2799,4983360389317,102721,1,34.99,Online Store,41200104603845,8/28/2023,First-time
2800,4978172920005,101581,1,29.74,Online Store,41200104603845,8/23/2023,First-time
2801,4958422139077,97211,3,62.97,Draft Orders,41200104603845,8/4/2023,Returning
2802,4927612092613,90511,6,108,Draft Orders,41200104603845,7/5/2023,Returning
2803,4979715276997,101941,1,34.99,Online Store,41200104603845,8/25/2023,First-time
2804,4983519019205,102781,1,29.74,Online Store,41200104603845,8/28/2023,First-time
2805,4942504853701,93701,3,89.22,Online Store,41200104603845,7/20/2023,First-time
2806,4983607296197,102801,1,29.74,Online Store,41200104603845,8/28/2023,First-time
2807,4945286889669,94351,1,34.99,Online Store,41200104603845,7/22/2023,First-time
2808,4950779232453,95691,1,34.99,Online Store,41200104603845,7/28/2023,First-time
2809,4979344605381,101841,1,34.99,Online Store,41200104603845,8/24/2023,First-time
2810,4985831817413,103321,12,251.88,Draft Orders,41200104603845,8/30/2023,Returning
2811,5001373286597,106791,1,34.99,Online Store,41200104603845,9/14/2023,First-time
2812,4953067684037,96011,1,29.74,Online Store,41200104603845,7/30/2023,First-time
2813,4970482368709,99921,1,29.74,Online Store,41200104603845,8/16/2023,First-time
2814,4987731771589,103561,1,29.74,Online Store,41200104603845,9/1/2023,First-time
2815,4936957624517,92441,1,34.99,Online Store,41200104603845,7/14/2023,First-time
2816,4945797415109,94501,1,34.99,Online Store,41200104603845,7/23/2023,First-time
2817,4923468316869,89521,1,34.99,Online Store,41200104603845,7/1/2023,First-time
2818,4929054441669,90831,1,34.99,Online Store,41200104603845,7/6/2023,First-time
2819,4953925288133,96191,1,37.79,Facebook & Instagram,41200104603845,7/31/2023,First-time
2820,4937371975877,92551,1,34.99,Online Store,41200104603845,7/14/2023,First-time
2821,4944719708357,94151,1,29.74,Online Store,41200104603845,7/22/2023,Returning
2822,4991939412165,104321,1,29.73,Online Store,41200104603845,9/4/2023,First-time
2823,4946090950853,94641,1,37.44,Facebook & Instagram,41200104603845,7/23/2023,First-time
2824,4946090950853,94641,0,0,Facebook & Instagram,41200104603845,7/24/2023,First-time
2825,4926919672005,90411,1,29.74,Online Store,41200104603845,7/4/2023,First-time
2826,4980855963845,102191,1,34.99,Online Store,41200104603845,8/26/2023,First-time
2827,4937157181637,92501,1,34.99,Online Store,41200104603845,7/14/2023,First-time
2828,5001535422661,106831,1,37.61,Facebook & Instagram,41200104603845,9/14/2023,First-time
2829,4987355431109,103501,1,29.74,Online Store,41200104603845,8/31/2023,Returning
2830,4997176000709,105551,1,34.99,Online Store,41200104603845,9/9/2023,First-time
2831,4952919605445,95981,1,34.99,Online Store,41200104603845,7/30/2023,First-time
2832,4940493652165,93241,1,34.99,Online Store,41200104603845,7/18/2023,First-time
2833,4962715631813,97941,1,34.99,Online Store,41200104603845,8/8/2023,First-time
2834,4932819157189,91721,1,29.73,Online Store,41200104603845,7/10/2023,First-time
2835,4992442106053,104361,1,29.74,Online Store,41200104603845,9/5/2023,First-time
2836,4923555774661,89551,1,34.99,Online Store,41200104603845,7/1/2023,First-time
2837,4973281902789,100501,1,34.99,Online Store,41200104603845,8/18/2023,First-time
2838,4959573803205,97441,1,34.99,Online Store,41200104603845,8/5/2023,Returning
2839,4940827951301,93331,1,34.99,Online Store,41200104603845,7/18/2023,First-time
2840,4968897052869,99611,1,34.99,Online Store,41200104603845,8/14/2023,First-time
2841,5020922740933,110101,1,29.74,Online Store,41200143827141,9/30/2023,First-time
2842,5016969183429,109231,1,34.99,Online Store,41200128753861,9/26/2023,First-time
2843,5013884600517,108661,1,29.74,Online Store,41200128753861,9/23/2023,Returning
2844,5020967338181,110121,1,34.99,Online Store,41200128753861,9/30/2023,First-time
2845,5017721766085,109441,1,29.74,Online Store,41200128753861,9/27/2023,Returning
2846,5013633794245,108631,1,37.97,Online Store,41200128753861,9/22/2023,First-time
2847,5012820918469,108451,1,37.44,Facebook & Instagram,41200128753861,9/22/2023,First-time
2848,5014519775429,108781,1,34.99,Online Store,41200128753861,9/23/2023,Returning
2849,5004313362629,107331,1,29.74,Online Store,41200128753861,9/16/2023,First-time
2850,5012288602309,108371,1,29.74,Online Store,41200128753861,9/21/2023,Returning
2851,5019999076549,109921,1,29.74,Online Store,41200128753861,9/29/2023,First-time
2852,5004240519365,107301,4,83.96,Draft Orders,41200107192517,9/16/2023,First-time
2853,5009872847045,108071,1,29.73,Online Store,41200107192517,9/20/2023,First-time
2854,5021146480837,110191,1,34.99,Online Store,41200107192517,9/30/2023,First-time
2855,5020640444613,110061,1,34.99,Online Store,41200107192517,9/29/2023,Returning
2856,5020545450181,110021,1,32.79,Online Store,41200107192517,9/29/2023,Returning
2857,5007228764357,107981,1,29.74,Online Store,41200107192517,9/19/2023,First-time
2858,4964104831173,98431,1,179.99,Online Store,41772058083525,8/9/2023,Returning
2859,4937096659141,92481,1,119,Draft Orders,41772058083525,7/14/2023,Returning
2860,4994623766725,104771,1,152.99,Online Store,41772058083525,9/7/2023,First-time
2861,5001315713221,106741,1,179.99,Online Store,41772058083525,9/14/2023,Returning
2862,5001328689349,106751,1,179.99,Online Store,41772058116293,9/14/2023,First-time
2863,4937096659141,92481,1,119,Draft Orders,41772058116293,7/14/2023,Returning
2864,4956259713221,96661,1,179.99,Online Store,41772058116293,8/2/2023,First-time
2865,5006366736581,107831,1,179.99,Online Store,41623698342085,9/18/2023,First-time
2866,4975913828549,101001,1,152.99,Online Store,41623753064645,8/21/2023,First-time
2867,4934126862533,91971,1,194.39,Online Store,41623753064645,7/11/2023,First-time
2868,4977335959749,101331,1,152.99,Online Store,41623753064645,8/22/2023,First-time
2869,4955041071301,96491,1,152.99,Online Store,41623753064645,8/1/2023,Returning
2870,4984303452357,102991,1,168.67,Online Store,41623753064645,8/29/2023,First-time
2871,4927035080901,90451,1,162,Online Store,41623753064645,7/4/2023,First-time
2872,4981138620613,102251,1,152.99,Online Store,41623753064645,8/26/2023,Returning
2873,4970901340357,100071,1,179.99,Online Store,41623753064645,8/16/2023,First-time
2874,4937096659141,92481,1,119,Draft Orders,41772057985221,7/14/2023,Returning
2875,4989125427397,103711,1,179.99,Online Store,41772057985221,9/2/2023,First-time
2876,5018924187845,109801,1,179.99,Online Store,42247015170245,9/28/2023,First-time
2877,5013856911557,108651,1,179.99,Online Store,42216376369349,9/23/2023,First-time
2878,5019309310149,109871,1,152.99,Online Store,42216376369349,9/28/2023,First-time
2879,5019309310149,109871,-1,-152.99,Online Store,42216376369349,9/28/2023,First-time
2880,5014892052677,108811,1,194.39,Online Store,42216376369349,9/24/2023,First-time
2881,5018210795717,109631,1,179.99,Online Store,42216376369349,9/27/2023,Returning
2882,4970564550853,99951,1,179.99,Online Store,41772058017989,8/16/2023,Returning
2883,4937096659141,92481,1,119,Draft Orders,41772058017989,7/14/2023,Returning
2884,4926970659013,90431,1,152.99,Online Store,41772058017989,7/4/2023,First-time
2885,5021452927173,110281,1,160.49,Facebook & Instagram,41623698309317,9/30/2023,First-time
2886,5013305950405,108561,1,149.99,Online Store,41623698309317,9/22/2023,First-time
2887,5018117079237,109601,1,162.36,Facebook & Instagram,41623698309317,9/27/2023,Returning
2888,5002817601733,107111,2,254.98,Online Store,41623698309317,9/15/2023,First-time
2889,5017307414725,109351,1,149.99,Online Store,41623698309317,9/26/2023,First-time
2890,5013856911557,108651,1,149.99,Online Store,41623698309317,9/23/2023,First-time
2891,5006464843973,107861,2,299.98,Online Store,41623698309317,9/19/2023,First-time
2892,5012336214213,108401,2,299.98,Online Store,41623698309317,9/21/2023,First-time
2893,5002773790917,107091,3,449.97,Online Store,41623698309317,9/15/2023,Returning
2894,5017188696261,109321,1,127.49,Online Store,41623698309317,9/26/2023,Returning
2895,5011385417925,108211,1,149.99,Online Store,41623698309317,9/20/2023,First-time
2896,5016839192773,109191,3,421.66,Online Store,41623698309317,9/26/2023,First-time
2897,5003842355397,107241,1,127.49,Online Store,41623698309317,9/16/2023,First-time
2898,5017003425989,109251,2,254.98,Online Store,41623698309317,9/26/2023,First-time
2899,5017057296581,109261,2,199.98,Draft Orders,41623698309317,9/26/2023,Returning
2900,5010880463045,108121,1,149.99,Online Store,41623698309317,9/20/2023,Returning
2901,5006851178693,107901,1,149.99,Online Store,41623698309317,9/19/2023,First-time
2902,5006621049029,107881,1,149.99,Online Store,41623698309317,9/19/2023,First-time
2903,5011844923589,108291,1,127.49,Online Store,41623698309317,9/21/2023,First-time
2904,5005649838277,107661,2,254.97,Online Store,41623698309317,9/18/2023,First-time
2905,4963939156165,98351,1,152.99,Online Store,41623698440389,8/9/2023,Returning
2906,4996460380357,105391,1,179.99,Online Store,41623698440389,9/9/2023,First-time
2907,4985759105221,103301,1,179.99,Online Store,41623698440389,8/30/2023,Returning
2908,4989568745669,103791,1,152.99,Online Store,42247015170245,9/2/2023,Returning
2909,4942681931973,93721,1,152.99,Online Store,42255650390213,7/20/2023,First-time
2910,4930104950981,91121,1,152.99,Online Store,42255648522437,7/7/2023,Returning
2911,4989017784517,103691,1,179.99,Online Store,42255648522437,9/2/2023,Returning
2912,4951360766149,95781,1,179.99,Online Store,42255648522437,7/28/2023,First-time
2913,4953955336389,96221,1,179.99,Online Store,42255648522437,7/31/2023,Returning
2914,4990893883589,104091,1,179.99,Online Store,42255648522437,9/3/2023,First-time
2915,4956517105861,96711,1,179.99,Online Store,42255648522437,8/2/2023,First-time
2916,4948380942533,95231,1,179.99,Online Store,42255648522437,7/26/2023,First-time
